OTUID;Kingdom;Phylum;Class;Order;Family;Genus;Species
642e03a3612f1e6cc8a27a5c1bf05ea3;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;uncultured bacterium
8a0e98b04340d9e2f7e8b4304f9d58a8;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;;
d20eeaf8c743367000bc37f6854a935e;Bacteria;Actinobacteria;;;;;
be73216940f38f5bdfc43ecd4b9e59b2;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
88fda16d78faa1ddd241ea5ac98ee993;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
56013819c92ffa32c60a12a285a8594d;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;
abe8542b41c026cefdd8faca0c54917d;Bacteria;;;;;;
c558a7266e7328785b12c1200ef15d54;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
c34950f88080ffe22d4657dc56cbd31d;Unassigned;;;;;;
42138261aff7cd4b25c5d30ab03b6483;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;;
9ddd06f1f737dfa943fc7529c45f7b46;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
4200430f37fae83339f3cb313a27f266;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;Azospirillum sp. 47_25;Azospirillum sp. 47_25
286b7e0f934e44b662e6cdb8ee07674b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
1ef51e1713b206dce5579e4e37c1e51e;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;
67b3aa05f98e15222e762eeca2e4a327;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;uncultured bacterium
6637688d3d64048564a332203fdb6c9a;Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;;;
731f2182170c94596277595afdb05c7f;Bacteria;;;;;;
e94be64889fb78c55d77567dc66ed501;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;uncultured Clostridia bacterium
98d2e98ae37812b0c67d9cb0c1b3e1a8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
337b5dc7e00d618fce0ac731b9a19f1c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223
8782817af10f72d47c05c1d4108a4032;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;
acd9b449bc898116773288e589f51a46;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
cb51eac084cdc0c7969b723568213149;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
35eadfedae6a5f101b2a5e8439cda7bd;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
884031551a331c8aa74363d934d33c13;Bacteria;;;;;;
efa14afd25f7771e37d9cf2cdf600d64;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223
bd4af796fc1e7ba86b06e40a7727beb2;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
28878dba96e1dabc0754b51b0ea67fc2;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;
87466fc36d10d6d7dbb88ae804b286ab;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
52301d0691a69d52e04de8947efbebe0;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;
becb3eafdb24df692a53002da80c0fb4;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
c6f1db5bb8a99de2f02bc0c55c28978a;Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella;unidentified
5573729e275daffe6442e9b3867881ea;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
802964dbdd72f513dfb19abdd8f9919f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
6da7ed7bdc3d5858868632a3dc7bb4ca;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Oxalobacter;Oxalobacter formigenes
846832565719c87e8231a5cb357710e1;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
65e5ce2ee6797e1d9596803930ef9a0a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
9ac96d82a7f44d7bb3ad3d0a89a929ae;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
5e0cc2ba2e1c243fbdb1f6068d58eb8c;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila;
ee133f5da0f5eec2856b5f153af262f9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
3b439873f56cd2d8c25192cf113fa38b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
1115c69231d0fd1d07938056a7387062;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
43df934b5baaff0b1609320e3b1bd9d6;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium 5;
7c8bd0a5d087624a8ed0a644826bc233;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
f91ca4c99f8732d188af47f076e6114a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
46ca9b203fc605b3ca1344cc5ec3af85;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-004;uncultured bacterium
276d0df2efe2421638ba741368e6bc2d;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella;uncultured bacterium
a88d2ec459b28d0c8c4135ccdfc6c28f;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
be13c5799a38b8e111af693cd5262923;Bacteria;Firmicutes;;;;;
eb232f9e0cef8fb4f46c9a558c681785;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
946260394dd0d3fb586a8f5407a9460a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
3ced272ae2c1660914dbe302126af581;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;Ruminococcaceae bacterium Marseille-P3738
7f0fd8aa2365fcb177c2bc2cf857d85a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
1aa291d28c1698d0fa7b205e8ec5a0c8;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
2dc5e7100785392bd9ef74dd0d164b7d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
136fb19982445969a3d962583850e4da;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;
878d54442a23deb20fded2e1611b4592;Bacteria;;;;;;
8808b90fa56ede698a5677be957be92f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
f4e1f43e9a96c9add326c4645feadbb5;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;Massiliprevotella massiliensis
5adad40e3e4f87034d6e0cbf2ff64f71;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-004;uncultured bacterium
6a4f9e758d397246fe5ff747e0becb78;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
22c31ed4d7a2b9683ba736876dbc6893;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;
e1df228148fdf5d87afd7fb5cc3f9967;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;
8da7259908becaf081848dc5bf8d3876;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
6f69c3ae03ce6790dfabf4fcf5cc9fed;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Solobacterium;metagenome
cbea7f4970930a487b6ac3039b1b5381;Bacteria;Tenericutes;Mollicutes;Mollicutes RF39;;;
f3eac8c007cec5ed51762f7a24d366f4;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Neisseriaceae;Neisseria;
ca0ee65a882a4f6ef6a396ebf8e97f22;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
96bccd902d2bff0f86d7e6c140278bc9;Bacteria;;;;;;
d065628ec8adc3b50b109ef5e305194c;Bacteria;;;;;;
daf50b8bbc39dc4c30c5b3fe6b2fd3ee;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
0e021f0e84895c37fd748aa82965b9f1;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;uncultured organism
05e3473a123fbaf2ff593481f0c05aae;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;
1804562b46aebdd14efc6ea4bcd034dd;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius DSM 17135
b6d5901fcc879f4a463959f4ef5188bc;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
b6077d003d0308149b869d6a58da93d1;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
06c62480ec5e3a4025ae67340f0e502d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
044c9bd69b8d6ce46d0661a360c6ac98;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Parascardovia;Parascardovia denticolens F0305
c2109bb35d60dcabf014363c12b02e7b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius DSM 17135
e8e140f449fdb1f70f5e70a0b79926e9;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CHKCI002;Coriobacteriaceae bacterium CHKCI002
892cbbfb6ed89f3cbe1d38b404322f11;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;GCA-900066225;uncultured bacterium
a51e27afa7b9ba4c2ed2e1f0e444f325;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 6;
dcfbfd5e2b7166f60a3337daec3a2429;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces graevenitzii F0530
6a7f926768330c5b834dc9a7b6f91b8b;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;uncultured Mitsuokella sp.
1eda2b91cd5a9010aa593e4982077f8c;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
23c4d17bf8d2fc75bcaeed44ec482aee;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
99b651c893a61ecfff2f51f1931a83e5;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
eae6e0662360850a6d127128ba607c92;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
ea887e16e11007f7f81445ace5c54e8f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;Ruminococcus bromii L2-63
bc0bd079aec69acfb8ef07d81afce188;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. oral clone FP036
845e3548bba794dfb45791164cf0cd96;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
3a956e2b6a20313eaebc079b25fb5864;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
e3c31beacff7027a8c9a90c2a0fd236e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
529c680415cca34fe49d7ee9ed733eed;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
6df4642afdf1cc94e7fdd548b78fa692;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
3942048923d107e3fbb21b8406ce2caf;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
478f52bdea8c4c04392a5db37f117186;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
948e6a08f02162add9fd2b932e538c58;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-009;uncultured bacterium
54b55c784fde5debbee1b0d7c3e7ff8b;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;;
f3ff13e0bb3e31929cdda91458918fba;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] oxidoreducens group;uncultured bacterium
432c4d3232fa4ecdb34feb71f43ed2e3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;;
af479344a45e5b825f044635fb354328;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;F0332;uncultured bacterium
c3f0794b13c4c122ea16503a91a75901;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;
9307c9d7ab3d96789766803b984cbb5c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
90bb8392dc1cfedc9c0fa6a956c1adf9;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;bacterium XPD3003
b5e5fb3474145096bff2a394235f2cf4;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella;uncultured bacterium
b0c384857a938104e5b1af871d61a341;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;
1ad3eec4553bf5ad4c92fe172247ada7;Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;uncultured bacterium
ee84a872a67285e068dc2ca4bcb77897;Bacteria;Firmicutes;;;;;
264b4b34ea7f363a9508bddff6d52156;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
d88442c4930ac0d0b135194e44450890;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
300fbb483b760964a344fc98e42a477d;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
50a7ac196d2a68dd03beb5dd7fc6fce1;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
dc0fe9c4ce22db98def1477ca2f51725;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;uncultured bacterium;uncultured bacterium
907c7803eb1e8f2fb1a326aefd5d8384;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;
4984f77aec63620db952dc8af6363184;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus 2;
64c3207db1df291392f0139336c4b8e9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
7b94704a1cfd4b216528a50d23e2519e;Bacteria;Firmicutes;;;;;
1f14ced3406d1200ec2542231e57628a;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
a4aa7f381629bc17323cf40c769560b4;Bacteria;;;;;;
6d7ca3cb4356e7dc159fd6484a9d799e;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
2149e2a5fcccda6800912db7a08526bc;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;gut metagenome
d2cbd2b30d625023b64b5dd91796fe68;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;
4a1c15e3e81310deef59de3eb06530f1;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
cb155cc896710b22be7ff8aa8c91523c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
47874772d22d059fe7862dd99838f165;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
152fc192fcc19cd3a2a8c30f2bc13c0a;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
7333c074788b10e8981139a0d3945dff;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
1b8424bce9867bce49370fbdad81ff5f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
eba44dfd7481230b41b00aee165ee79a;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
c75d6329a5f27e9420907b4759e882e6;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;uncultured bacterium
1fa85af93ceb7f970ace1c6a5e1e5876;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
aa4d9dd3d82ee626845e1f5196385d60;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;
b3eed57f6fef47ec1d9fbc4344a4348c;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
91dce494cb66466f164147766a4d2807;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;Ruminococcus bromii L2-63
1ccabf5a1a425fc192a49e4fe6c5fb5a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
edd87c370d952d789a945f4cd696b33e;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
efce8abf7717788dd99367676d6fe458;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
2822123bb582e8e8f6c38333df8a34ea;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
7546498ef18cab31bd889b2519968536;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;
969aadc12adaf4fe01fd4194612a5b54;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Howardella;
63b1c390b8b9b5ea1a4dd2ff39eccc11;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
b759f67b590e602092ce9a874804e00a;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
3f719c0f8c3405b03c1d386b966fbf14;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;
fbf809ae37b1779f3d867523f53d4cab;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;human gut metagenome
339df2264f00df2c5d44bab360fe1516;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella;
d835b6f2a65f58aae70dc3ff680b6807;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;gut metagenome
5d64c46d7dd90a5048221b645e6d65d2;Bacteria;;;;;;
9295a10b033fc5cf17d03cd899c49f3f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
94167f207f4128205537073199ea0024;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
8a061467b0710496d8db898b9731634c;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
cbb1b5329c67fbc2dba40dd562162054;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
feca6ea783123646b77668e480fa0f7f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 1;uncultured organism
6467cc057b09f5bd886e8244c8e93c81;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
88a868dbb4a914c40f9c5364374bd38d;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
0634b6605d353ab5d54cc08ba1436ffd;Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;unidentified
1856f6acc2d935557c2c1fd4f2780947;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
e80435cdd5e1c99dd1589a3f7a089388;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
2a49afecf39ce9ff3a2d2e99a4a400c3;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
b6dc715283fa78621772299d6fb9dc64;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;intestinal bacterium CG19-1
90f1d90e02689b4bff126b40aacda43f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;unidentified rumen bacterium 12-124
286bafbb481a0e875ed43122003c1b58;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
28825533c5d5826879bc0c248f55e868;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;
f5cb26febc2ba015c253433ba6e6677c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
b809184cd7435b6a6c14f9a4f6a3b199;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium succinatutens
e7d4bb59883fcaf79e7492317e4f7f8f;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
958c7783f88c4c07c17a68521669ea81;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
7437568d9e29952b8e692d5574ecfb3b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
6e11c956238c3cdb5782070a7221b71e;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
9a6e16a1f0b990ec3c50115366389e51;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
8a2911d27ed3b18c0403a4c19fc8395a;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus Soleaferrea;
12307d24b4eaea17bdb1915cc6c36a5d;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;;
483e2861909f3c8537be1d5717398024;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
8d9e5e03af0198ae318a2ae8dcd54098;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;Trichuris trichiura (human whipworm)
cfc3999cc31d31fb37e1cf5901ebde54;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;
328dd24b376162ed5afc8a0d5fadbb2d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
97493cc58450f42e72a56ddbd0b664ad;Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;
dc2b4eee64d08139e6a8321ea22cd003;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;
34588f46decd1470eaf587b6bb904d0b;Bacteria;Firmicutes;Clostridia;Clostridiales;Family XIII;Family XIII UCG-001;uncultured bacterium
f672dea3873842a9ca5648d9cac51e0a;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
61b99db0e2733b524b1c96a2e761340f;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;
e7e480386af42f35688a3905482d0e8c;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
fec28929763cc19650417ac8e7ba9da1;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;
2e0a03255c04012499c4d80527de8f6d;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;
e73a1a9fed504dedc65da8893d8a9b8f;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;uncultured bacterium
33367b3a34d87099488947b66a8953d6;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
6574803df26457b165e335248e7c7d3d;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
a0bf171f45ca1cf2e3d2032845fb7e5c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
7f8c27dca2c585187d9538f825bba45e;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;
460b3b32e21a0b4028a718f0849990e4;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
5f1295d990827f3a8a4209bac1c457c0;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
7c95a0479427bce2a9646d80ca5a879b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;metagenome;metagenome
b973b5b820302d0f0f9db11e550e9564;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
ecbd5b5c79bc4317d00146251700df7b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
f1d8630de1c79e2ab7c1801ecedbab81;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
01e0b79c688ed04b08ea6daabace98de;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;uncultured;
37c4946ac8829ffbc5cabd1883ff124a;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella bouchesdurhonensis
45c548b4deac3b0b8644722df633e40b;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
